site_id,startDateTime,flux,flux_err,n,n_tot
SJER,2020-06-28T00:00:00Z,0.9084850448451954,0.044414947760719053,32,40
SJER,2020-06-29T00:00:00Z,0.9052490437289248,0.03903452741606599,32,40
SJER,2020-06-30T00:00:00Z,0.8755934151595718,0.042270384932346305,32,40
SOAP,2020-06-01T00:00:00Z,6.688540416588096,0.2585536134386729,24,40
SOAP,2020-06-02T00:00:00Z,5.86609181379322,0.23416099360141568,24,40
SOAP,2020-06-03T00:00:00Z,6.422913000945744,0.2702395297225707,24,40
SOAP,2020-06-04T00:00:00Z,6.128105149369935,0.25301756857997104,24,40
SOAP,2020-06-05T00:00:00Z,6.250378714663764,0.23637446227311595,24,40
SOAP,2020-06-06T00:00:00Z,5.851488916272213,0.2308499324485447,24,40
SOAP,2020-06-07T00:00:00Z,5.175321404908439,0.1993480124867894,24,40
SOAP,2020-06-08T00:00:00Z,5.373519230109254,0.22559109191324753,24,40
SOAP,2020-06-09T00:00:00Z,4.608231932567665,0.20008766176579673,24,40
SOAP,2020-06-10T00:00:00Z,4.688373726023974,0.19011116170564588,24,40
SOAP,2020-06-11T00:00:00Z,4.6443787309134485,0.1987926053998662,24,40
SOAP,2020-06-12T00:00:00Z,4.602787248969318,0.18979738621769504,24,40
SOAP,2020-06-13T00:00:00Z,4.742755897881182,0.1990194306610135,24,40
SOAP,2020-06-14T00:00:00Z,4.540738316811219,0.19806581891778927,24,40
SOAP,2020-06-15T00:00:00Z,4.249371064127588,0.17514917402390587,24,40
SOAP,2020-06-16T00:00:00Z,4.256079922147185,0.17949685265215687,24,40
SOAP,2020-06-17T00:00:00Z,4.337910621512562,0.18346741186038273,24,40
SOAP,2020-06-18T00:00:00Z,4.16791306888951,0.1796811565039486,24,40
SOAP,2020-06-19T00:00:00Z,4.1398945137703524,0.1593416701337475,24,40
SOAP,2020-06-20T00:00:00Z,4.186094546566126,0.1747474195145884,24,40
SOAP,2020-06-21T00:00:00Z,4.123518747717258,0.17365669991663077,24,40
SOAP,2020-06-22T00:00:00Z,4.2234543416380745,0.17309439199539145,24,40
SOAP,2020-06-23T00:00:00Z,4.0579233971037,0.1616468230383391,24,40
SOAP,2020-06-24T00:00:00Z,4.135501223527825,0.16526495730521548,24,40
SOAP,2020-06-25T00:00:00Z,3.5121581310611862,0.12001039510446121,32,40
SOAP,2020-06-26T00:00:00Z,4.012136917714983,0.15925161769719975,24,40
SOAP,2020-06-27T00:00:00Z,3.488769436479554,0.11450185159833867,32,40
SOAP,2020-06-28T00:00:00Z,3.883657127166351,0.16368408020783115,32,40
SOAP,2020-06-29T00:00:00Z,5.610999972684018,0.20961897243826053,40,40
SOAP,2020-06-30T00:00:00Z,3.3699371019353315,0.13601975578214476,32,40
SRER,2020-06-01T00:00:00Z,0.36025895648285977,0.03548049874291098,16,40
SRER,2020-06-02T00:00:00Z,0.8404620669276522,0.0719578058177851,16,40
SRER,2020-06-03T00:00:00Z,1.5045368865084807,0.11164895259223429,16,40
SRER,2020-06-04T00:00:00Z,1.7173199199610478,0.09496358400008484,16,40
SRER,2020-06-05T00:00:00Z,1.8767035550962088,0.10636161257513442,16,40
SRER,2020-06-06T00:00:00Z,1.5279510318476435,0.073533226390447,16,40
SRER,2020-06-07T00:00:00Z,1.5174889631797461,0.08877788556932585,16,40
SRER,2020-06-08T00:00:00Z,1.3573850075010283,0.07666871523522824,16,40
