site_id,startDateTime,flux,flux_err,n
JORN,2025-05-22T00:00:00Z,0.1812239068970588,0.10530369411074904,40
JORN,2025-05-23T00:00:00Z,0.16808642536720855,0.01872796826739866,32
JORN,2025-05-24T00:00:00Z,0.19876114180567023,0.11905746759333652,40
JORN,2025-05-25T00:00:00Z,0.1856601324015367,0.1052899227450462,40
JORN,2025-05-26T00:00:00Z,0.17911273445248677,0.1014426490362144,40
JORN,2025-05-27T00:00:00Z,0.16343557710150589,0.09473091784496313,40
JORN,2025-05-28T00:00:00Z,0.17241154751328294,0.09944043500032829,40
JORN,2025-05-29T00:00:00Z,0.17725394247849194,0.02299237003085536,40
JORN,2025-05-30T00:00:00Z,0.2007332754600916,0.02027058989332862,40
JORN,2025-05-31T00:00:00Z,0.1716879428070337,0.02048668439317087,40
KONA,2025-05-01T00:00:00Z,-0.386874490236625,6.4938090711151935,40
KONA,2025-05-02T00:00:00Z,-0.4279885881644157,4.996883772096216,40
KONA,2025-05-03T00:00:00Z,0.304862507465256,1.760483115281376,40
KONA,2025-05-04T00:00:00Z,2.0533233259122636,1.9524569860262155,40
KONA,2025-05-05T00:00:00Z,1.9385544215662456,1.9515480893634116,40
KONA,2025-05-06T00:00:00Z,0.39427104687589704,3.94251114177731,40
KONA,2025-05-07T00:00:00Z,0.8109921956133198,2.2564805275986917,40
KONA,2025-05-08T00:00:00Z,-0.4760922776428986,2.562754383290847,32
KONA,2025-05-09T00:00:00Z,1.4394233354124617,3.2828999008912327,32
KONA,2025-05-10T00:00:00Z,2.404871456837796,2.2314996587589135,40
KONA,2025-05-11T00:00:00Z,1.4949425335611457,2.4883995172085034,40
KONA,2025-05-12T00:00:00Z,1.0167021241098002,2.8495455455899132,40
KONA,2025-05-13T00:00:00Z,0.6665420509169282,2.909522557293778,40
KONA,2025-05-14T00:00:00Z,0.7719717728450007,3.179310872508742,40
KONA,2025-05-15T00:00:00Z,2.5796854754954657,0.49645906031411113,40
KONA,2025-05-16T00:00:00Z,-0.01406984910876947,9.234910986267568,32
KONA,2025-05-17T00:00:00Z,2.1791372841789274,0.24713464567428067,40
KONA,2025-05-18T00:00:00Z,2.0120004935314904,0.3031785552098581,40
KONA,2025-05-19T00:00:00Z,1.5639638151890316,0.2862813617484491,40
KONA,2025-05-20T00:00:00Z,0.7143655689412247,0.20550156582957513,40
KONA,2025-05-21T00:00:00Z,2.053487848291861,0.733238334005095,32
KONA,2025-05-22T00:00:00Z,1.358715128677542,0.21319547622572196,40
KONA,2025-05-23T00:00:00Z,1.251243420410871,0.34376615502552454,40
KONA,2025-05-24T00:00:00Z,1.44857691597061,0.3248893816003948,40
KONA,2025-05-25T00:00:00Z,1.604044334772572,0.33889724284935224,40
KONA,2025-05-26T00:00:00Z,-3.4070003936654163,1.0530122117267828,40
KONA,2025-05-27T00:00:00Z,-6.028304443081503,1.190819308835928,40
KONA,2025-05-28T00:00:00Z,-5.813737509127144,1.2484536935943715,40
KONA,2025-05-29T00:00:00Z,-4.697562807803332,0.9350551331446162,40
KONA,2025-05-30T00:00:00Z,-6.745896085899891,1.5041836010302485,40
KONA,2025-05-31T00:00:00Z,-4.7592981743061245,1.1579433442699127,40
KONZ,2025-05-01T00:00:00Z,10.119413399105106,6.946069523985513,24
KONZ,2025-05-02T00:00:00Z,11.169969515844386,3.8888458339775394,16
KONZ,2025-05-03T00:00:00Z,12.083325984143876,3.858259539864027,16
KONZ,2025-05-04T00:00:00Z,9.658910164743473,2.9346785188103,24
KONZ,2025-05-05T00:00:00Z,9.39439748521372,2.7623633139209263,24
KONZ,2025-05-06T00:00:00Z,10.763689553620054,3.6614369456535294,16
KONZ,2025-05-07T00:00:00Z,9.171934375820667,2.6828293902581093,24
KONZ,2025-05-08T00:00:00Z,7.946053590815113,2.3156810783354613,24
KONZ,2025-05-09T00:00:00Z,8.83179298196044,2.5195233300955264,24
KONZ,2025-05-10T00:00:00Z,10.15311021543843,3.4665203381736784,16
KONZ,2025-05-11T00:00:00Z,11.988031860359364,3.927331364552554,16
KONZ,2025-05-12T00:00:00Z,9.219516851026132,2.570544019086721,24
KONZ,2025-05-13T00:00:00Z,12.242964194342568,3.977518870442742,16
KONZ,2025-05-14T00:00:00Z,10.52099280240407,3.009379488269848,24
KONZ,2025-05-15T00:00:00Z,12.040176116351748,3.3850973601160272,24
KONZ,2025-05-16T00:00:00Z,8.297835032737774,1.1461858594933636,32
KONZ,2025-05-17T00:00:00Z,6.912081857048715,0.7546512046284772,32
KONZ,2025-05-18T00:00:00Z,7.929059024220799,0.5437137700584835,32
KONZ,2025-05-19T00:00:00Z,8.254616156593203,0.9168577945990668,32
KONZ,2025-05-20T00:00:00Z,7.139449666005508,0.6115915825620666,32
KONZ,2025-05-21T00:00:00Z,13.239824307697,1.773842194471841,24
KONZ,2025-05-22T00:00:00Z,11.91520623830436,0.9886223363842054,32
KONZ,2025-05-23T00:00:00Z,11.816523437452414,0.9210566032148426,32
KONZ,2025-05-24T00:00:00Z,11.622831581425542,1.0725895798508702,32
KONZ,2025-05-25T00:00:00Z,9.7175500351156,0.8993757338712824,32
KONZ,2025-05-26T00:00:00Z,10.177963448110384,2.8123774785688527,32
KONZ,2025-05-27T00:00:00Z,10.257042139061792,3.7032370321892993,24
KONZ,2025-05-28T00:00:00Z,12.660168800547421,4.5639538443662815,24
KONZ,2025-05-29T00:00:00Z,15.810336182779425,8.194648378995883,16
KONZ,2025-05-30T00:00:00Z,16.700727839281793,7.350007069999116,16
KONZ,2025-05-31T00:00:00Z,14.574057612716816,5.023970669858689,24
LAJA,2025-05-01T00:00:00Z,6.094861443886183,7.060904251937807,8
LAJA,2025-05-02T00:00:00Z,1.274627904504176,1.407653915711891,16
LAJA,2025-05-03T00:00:00Z,1.7219920520305083,1.6412594460590342,16
LAJA,2025-05-04T00:00:00Z,3.3687666624467183,2.7651830282213012,8
LAJA,2025-05-05T00:00:00Z,2.109336252071615,2.318332923940507,8
LAJA,2025-05-06T00:00:00Z,2.2933252442568888,2.4406081867225833,8
LAJA,2025-05-07T00:00:00Z,2.864289633902221,2.0676390109038936,8
LAJA,2025-05-08T00:00:00Z,2.9757165143581505,1.758373485000044,8
LAJA,2025-05-09T00:00:00Z,9.702818978217929,4.817080540807378,8
LAJA,2025-05-10T00:00:00Z,8.89995522006614,4.7822667891441135,8
LAJA,2025-05-11T00:00:00Z,4.255733350991886,3.0376533087909987,8
LAJA,2025-05-12T00:00:00Z,4.178998478115405,3.3856077512000304,8
LAJA,2025-05-13T00:00:00Z,1.4978459342524242,1.0030694026509537,8
LAJA,2025-05-14T00:00:00Z,5.852724503110708,1.4236796766770934,8
LAJA,2025-05-15T00:00:00Z,7.903119068134466,2.4258308869821072,8
LAJA,2025-05-16T00:00:00Z,4.847817103378065,0.8803287012392166,8
LAJA,2025-05-17T00:00:00Z,3.8748944420661697,1.366528611767739,8
LAJA,2025-05-18T00:00:00Z,2.8433945509015293,2.544439663762883,8
LAJA,2025-05-19T00:00:00Z,2.416964318871975,3.62137696022453,8
LAJA,2025-05-20T00:00:00Z,5.098367098607298,4.921126749640827,8
LAJA,2025-05-21T00:00:00Z,6.269150815710875,4.389301238923314,8
LAJA,2025-05-22T00:00:00Z,6.242391977001957,3.0570913175115364,8
LAJA,2025-05-23T00:00:00Z,6.588904126000948,5.181128403241974,16
